ImageID,Labels,Caption
25202.jpg,5,"['large', 'passenger', 'airplane', 'either', 'taken', 'landing']"
25203.jpg,16 6,"['local', 'bus', 'parking', 'parking', 'lot']"
25204.jpg,19,"['group', 'horses', 'standing', 'lush', 'green', 'field']"
25205.jpg,1 19,"['four', 'people', 'horseback', 'stand', 'shore', 'beach']"
25206.jpg,16,"['couple', 'small', 'birds', 'flying', 'pool', 'water']"
25207.jpg,1,"['group', 'people', 'sit', 'underneath', 'umbrellas', 'buckets']"
25208.jpg,1,"['pair', 'women', 'hug', 'kitchen']"
25209.jpg,1 15,"['man', 'flips', 'skateboard', 'trick']"
25210.jpg,1,"['woman', 'talking', 'phone', 'front', 'store']"
25211.jpg,11,"['white', 'fire', 'hydrant', 'area', 'grass', 'bushes']"
25212.jpg,1 4,"['two', 'men', 'riding', 'motorcycle', 'walkway']"
25213.jpg,1,"['crazy', 'haired', 'man', 'bottle', 'liquid']"
25214.jpg,1 6,"['bus', 'stopped', 'bus', 'stop', 'loading', 'passengers']"
25215.jpg,1,"['two', 'women', 'playing', 'wii', 'laughing']"
25216.jpg,8,"['green', 'pick', 'truck', 'bananas', 'sitting', 'back']"
25217.jpg,1,"['man', 'tennis', 'racket', 'plays', 'game']"
25218.jpg,1 15,"['woman', 'standing', 'front', 'bus', 'stop']"
25219.jpg,16 3,"['close', 'photo', 'two', 'birds', 'looking', 'reflection', 'car', 'mirror']"
25220.jpg,13,"['stop', 'sign', 'road', 'water']"
25221.jpg,1,"['man', 'sits', 'table', 'laptop', 'computer']"
25222.jpg,1,"['man', 'holding', 'red', 'object', 'hands']"
25223.jpg,1 3,"['woman', 'sitting', 'outside', 'eating', 'pizza']"
25224.jpg,16 9,"['small', 'bird', 'top', 'pole']"
25225.jpg,1,"['person', 'stands', 'alone', 'cooking', 'kitchen']"
25226.jpg,1,"['little', 'girl', 'sitting', 'front', 'wooden', 'counter']"
25227.jpg,1,"['table', 'various', 'different', 'types', 'food']"
25228.jpg,17,"['cat', 'cellphone', 'house', 'phone']"
25229.jpg,1,"['man', 'riding', 'skateboard', 'side', 'ramp']"
25230.jpg,7,"['train', 'many', 'carts', 'pulling', 'station']"
25231.jpg,1,"['giraffe', 'eating', 'food', 'someone', 'giving']"
25232.jpg,1 15,"['woman', 'eat', 'hamburger', 'onion', 'rings', 'restaurant']"
25233.jpg,13,"['stop', 'sign', 'four', 'way', 'junction']"
25234.jpg,1 4,"['motorcycle', 'rides', 'around', 'ring', 'indoors']"
25235.jpg,1 3 13 6,"['small', 'yellow', 'bus', 'driving', 'street']"
25236.jpg,1,"['group', 'people', 'singing', 'couple', 'men', 'playing', 'guitar']"
25237.jpg,1,"['female', 'surfer', 'laying', 'stomach', 'surfboard', 'ocean']"
25238.jpg,16,"['large', 'black', 'bird', 'perched', 'rock']"
25239.jpg,1,"['man', 'wearing', 'hat', 'holding', 'box']"
25240.jpg,1,"['young', 'woman', 'mixing', 'pot', 'stove']"
25241.jpg,1,"['image', 'men', 'tricks', 'elephant']"
25242.jpg,1,"['person', 'riding', 'wave', 'surfboard']"
25243.jpg,17,"['couple', 'cats', 'standing', 'either', 'side', 'vase', 'filled', 'flowers']"
25244.jpg,1,"['pan', 'topped', 'cheep', 'pizza', 'fork', 'knife']"
25245.jpg,1,"['young', 'man', 'riding', 'skateboard', 'side', 'pool']"
25246.jpg,1 18,"['brown', 'black', 'dog', 'jumping', 'air', 'catch', 'frisbee']"
25247.jpg,1,"['man', 'stand', 'selling', 'bananas', 'tree']"
25248.jpg,1,"['people', 'outside', 'flying', 'kites', 'sun']"
25249.jpg,1,"['two', 'people', 'riding', 'skis', 'snowy', 'slope']"
25250.jpg,1,"['pizza', 'pans', 'grill']"
25251.jpg,1,"['man', 'jumping', 'catching', 'frisbee', 'others', 'watching']"
25252.jpg,1 7,"['long', 'red', 'passenger', 'train', 'driving', 'past', 'train', 'station']"
25253.jpg,17,"['black', 'cat', 'laying', 'top', 'computer', 'desk', 'next', 'keyboard']"
25254.jpg,8,"['semi', 'tractor', 'trailer', 'parked', 'front', 'motel']"
25255.jpg,1,"['man', 'cross', 'country', 'skiing', 'ski', 'mountain']"
25256.jpg,9 1,"['group', 'people', 'field', 'ocean', 'watching', 'large', 'kite']"
25257.jpg,9 1,"['elephant', 'walks', 'boat', 'full', 'people']"
25258.jpg,1,"['bunch', 'chest', 'boxes', 'stacked', 'top', 'behind', 'long', 'glass', 'table']"
25259.jpg,8 1 3,"['army', 'transport', 'truck', 'sitting', 'middle', 'street']"
25260.jpg,1 15,"['woman', 'red', 'shirt', 'sitting', 'bench']"
25261.jpg,1,"['children', 'stand', 'table', 'cutting', 'long', 'strips', 'white', 'paper']"
25262.jpg,1 15,"['young', 'child', 'trying', 'lay', 'bench', 'small']"
25263.jpg,10 3,"['large', 'building', 'corner', 'street']"
25264.jpg,1,"['wooden', 'table', 'topped', 'lots', 'sandwiches']"
25265.jpg,8,"['flatbed', 'tow', 'truck', 'small', 'car', 'unpaved', 'roadway']"
25266.jpg,1,"['woman', 'holding', 'brown', 'teddy', 'bear', 'lap']"
25267.jpg,1,"['man', 'looking', 'ceiling', 'holding', 'flip', 'phone']"
25268.jpg,1,"['man', 'standing', 'cell', 'phone', 'strapped', 'ear']"
25269.jpg,1,"['person', 'taking', 'picture', 'sandwich', 'sitting', 'cutting', 'board']"
25270.jpg,6,"['bus', 'driving', 'past', 'power', 'pole', 'power', 'line']"
25271.jpg,17,"['cat', 'sitting', 'next', 'old', 'computer']"
25272.jpg,1,"['person', 'holding', 'piece', 'pizza', 'side']"
25273.jpg,1,"['group', 'young', 'men', 'playing', 'game', 'soccer']"
25274.jpg,1,"['group', 'people', 'flying', 'kites', 'beach']"
25275.jpg,1,"['couple', 'woman', 'beach', 'surfboards']"
25276.jpg,1,"['man', 'riding', 'waves', 'surf', 'board']"
25277.jpg,1,"['close', 'person', 'cell', 'phone']"
25278.jpg,1,"['girl', 'smiling', 'next', 'man', 'standing', 'near', 'long', 'surf', 'board']"
25279.jpg,1,"['man', 'riding', 'skateboard', 'side', 'cement', 'seat']"
25280.jpg,1,"['man', 'covers', 'blanket', 'bags', 'behind']"
25281.jpg,1,"['group', 'people', 'flying', 'kites', 'cloudy', 'skies']"
25282.jpg,16,"['group', 'birds', 'swimming', 'pond']"
25283.jpg,1 7,"['top', 'view', 'couple', 'trains', 'train', 'station']"
25284.jpg,7,"['train', 'rides', 'track', 'past', 'station', 'snowy', 'weather']"
25285.jpg,1,"['young', 'boys', 'playing', 'soccer', 'green', 'field']"
25286.jpg,1,"['two', 'small', 'children', 'topping', 'homemade', 'pizza', 'cheese']"
25287.jpg,1 10 3,"['woman', 'across', 'street', 'skis', 'front', 'car']"
25288.jpg,1,"['two', 'types', 'pizza', 'sitting', 'table', 'boxes']"
25289.jpg,1,"['toilet', 'picture', 'ith', 'man', 'sitting', 'toilet']"
25290.jpg,1 6,"['red', 'bus', 'driving', 'street', 'past', 'forest']"
25291.jpg,1 2,"['man', 'walking', 'across', 'tennis', 'court', 'holding', 'racquet']"
25292.jpg,1,"['person', 'holding', 'cell', 'phone']"
25293.jpg,1,"['happy', 'young', 'couple', 'cutting', 'white', 'frosted', 'cake']"
25294.jpg,1,"['woman', 'standing', 'front', 'fruit', 'stand', 'containing', 'oranges', 'bananas']"
25295.jpg,1,"['tennis', 'star', 'making', 'wining', 'shot']"
25296.jpg,1 19,"['horse', 'drawn', 'carriage', 'pulling', 'cart', 'filled', 'lots', 'people']"
25297.jpg,9,"['boats', 'docked', 'beside', 'lake']"
25298.jpg,1,"['crowd', 'people', 'carrying', 'luggage', 'backpacks', 'lobby']"
25299.jpg,1,"['young', 'man', 'young', 'woman', 'riding', 'bus']"
25300.jpg,5,"['grey', 'fighter', 'jet', 'flying', 'cloudy', 'weather']"
25301.jpg,7,"['train', 'traveling', 'train', 'tracks', 'next', 'wilderness']"
25302.jpg,1,"['woman', 'standing', 'looking', 'cellphone']"
25303.jpg,1,"['group', 'young', 'children', 'sitting', 'around', 'table', 'eating', 'food']"
25304.jpg,1 10 4,"['group', 'people', 'police', 'uniforms', 'riding', 'motorcycles']"
25305.jpg,17 2 4,"['pale', 'green', 'scooter', 'non', 'usa', 'plates', 'parked', 'cat', 'nearby']"
25306.jpg,8 3 6,"['lot', 'traffic', 'driving', 'along', 'side', 'lush', 'green', 'hillside']"
25307.jpg,16,"['large', 'bird', 'massive', 'beak', 'sitting', 'tree']"
25308.jpg,10 3,"['green', 'traffic', 'light', 'sits', 'cross', 'walk', 'wide', 'intersection']"
25309.jpg,1,"['man', 'wearing', 'gray', 'jacket', 'blue', 'ribbon', 'medal']"
25310.jpg,1,"['batter', 'catcher', 'home', 'plate']"
25311.jpg,3 13,"['stop', 'sign', 'sitting', 'near', 'church', 'mountains', 'background']"
25312.jpg,1,"['three', 'snowboarders', 'getting', 'ready', 'take', 'slopes']"
25313.jpg,1,"['man', 'volunteer', 'shirt', 'dining', 'table']"
25314.jpg,1 3,"['herd', 'sheep', 'walking', 'road', 'next', 'rocky', 'hill']"
25315.jpg,9 1 15,"['bench', 'sits', 'sandy', 'beach', 'front', 'water']"
25316.jpg,1,"['man', 'smiles', 'talking', 'phone']"
25317.jpg,1 15,"['couple', 'boys', 'eating', 'cake', 'sitting', 'table']"
25318.jpg,5,"['jet', 'landed', 'airport', 'making', 'way', 'jetway']"
25319.jpg,18,"['dog', 'laying', 'remote', 'control']"
25320.jpg,1,"['color', 'photo', 'pitcher', 'throwing', 'catcher']"
25321.jpg,1,"['man', 'sitting', 'cross', 'legged', 'wood', 'floor', 'asian', 'rugs', 'holing', 'gaming', 'control', 'coffee', 'table', 'lace', 'flowers', 'trays', 'sofa', 'behind', 'papers', 'gaming', 'device', 'cord', 'around']"
25322.jpg,4,"['motorbike', 'parked', 'next', 'bunch', 'potted', 'plants']"
25323.jpg,1,"['man', 'holding', 'skateboard', 'camera']"
25324.jpg,1,"['young', 'boy', 'sitting', 'top', 'skateboard', 'near', 'skate', 'park']"
25325.jpg,9 1,"['women', 'boat', 'heading', 'toward', 'land']"
25326.jpg,1,"['man', 'standing', 'baseball', 'filed', 'next', 'wall']"
25327.jpg,8 3 5,"['airplane', 'taking', 'airport']"
25328.jpg,1,"['tennis', 'player', 'dives', 'incoming', 'ball', 'court']"
25329.jpg,1,"['person', 'pulling', 'caserole', 'oven', 'pot', 'holders']"
25330.jpg,1,"['person', 'riding', 'surfboard', 'waves']"
25331.jpg,1,"['young', 'man', 'playing', 'video', 'game', 'small', 'screen', 'tv']"
25332.jpg,1 5,"['people', 'walk', 'near', 'jet', 'plane', 'display']"
25333.jpg,11,"['red', 'topped', 'fire', 'hydrant', 'painted', 'like', 'dalmatian', 'dog']"
25334.jpg,1,"['person', 'walking', 'along', 'street', 'pulling', 'luggage']"
25335.jpg,19,"['group', 'horses', 'grazing', 'together', 'grass', 'near', 'fence']"
25336.jpg,5,"['blue', 'air', 'plane', 'take']"
25337.jpg,1,"['two', 'women', 'holding', 'nintendo', 'wii', 'game', 'controller']"
25338.jpg,1 18,"['couple', 'walking', 'carnival', 'passing', 'large', 'assortment', 'stuffed', 'animals']"
25339.jpg,16,"['zebras', 'outside', 'walking', 'grassland']"
25340.jpg,1 3 6,"['bus', 'sitting', 'parked', 'next', 'building', 'people']"
25341.jpg,17,"['cat', 'laying', 'front', 'pile', 'food']"
25342.jpg,6 15,"['rows', 'wooden', 'benched', 'lined', 'street']"
25343.jpg,9 2 3,"['green', 'parked', 'top', 'gravel', 'field']"
25344.jpg,1 4 6,"['man', 'uniform', 'street', 'front', 'bus']"
25345.jpg,3 13,"['line', 'cars', 'drive', 'street', 'clear', 'blue', 'day']"
25346.jpg,11,"['red', 'fire', 'hydrant', 'sitting', 'middle', 'street']"
25347.jpg,7,"['black', 'white', 'photograph', 'train', 'next', 'mountains']"
25348.jpg,1,"['two', 'women', 'sitting', 'front', 'plates', 'donuts']"
25349.jpg,1,"['group', 'people', 'riding', 'skis', 'snowy', 'slope']"
25350.jpg,1,"['black', 'white', 'photograph', 'woman', 'blow', 'drying', 'hair']"
25351.jpg,1,"['hand', 'holding', 'beef', 'sandwich', 'carrots', 'lettuce']"
25352.jpg,5,"['airplane', 'lone', 'bleak', 'greyyellow', 'sky']"
25353.jpg,8 1 10 3,"['street', 'workers', 'orange', 'jackets', 'outside', 'working', 'traffic', 'signal']"
25354.jpg,1,"['three', 'men', 'court', 'tennis', 'balls', 'racquets']"
25355.jpg,8 1,"['crowd', 'people', 'standing', 'around', 'event', 'flying', 'kites']"
25356.jpg,8 1 6,"['bus', 'driving', 'past', 'another', 'bus', 'near', 'tall', 'buildings']"
25357.jpg,1,"['woman', 'court', 'holding', 'tennis', 'racket']"
25358.jpg,1,"['child', 'standing', 'cup', 'open', 'refrigerator']"
25359.jpg,1 2 3 5 8,"['small', 'plane', 'parked', 'next', 'truck', 'two', 'bicycles']"
25360.jpg,1,"['guy', 'pizza', 'place', 'gives', 'thumbs']"
25361.jpg,1 4,"['woman', 'sitting', 'floor', 'holding', 'bunch', 'ripe', 'bananas']"
25362.jpg,9 1,"['boat', 'filled', 'lots', 'passengers', 'gear']"
25363.jpg,2,"['bicycle', 'near', 'suitcase', 'inside', 'room']"
25364.jpg,1,"['three', 'men', 'skiing', 'snow', 'capped', 'mountain']"
25365.jpg,1 7,"['electric', 'commuter', 'train', 'well', 'maintained', 'station']"
25366.jpg,17,"['orange', 'cat', 'sitting', 'top', 'piece', 'luggage']"
25367.jpg,1,"['several', 'crates', 'next', 'vegetables']"
25368.jpg,18,"['dog', 'looks', 'camera', 'outside']"
25369.jpg,1 5,"['distant', 'shot', 'jet', 'parked', 'around', 'aircraft']"
25370.jpg,1 3 4 6,"['two', 'tvs', 'table', 'sitting', 'sidewalk']"
25371.jpg,10 7,"['silver', 'commuter', 'train', 'train', 'station', 'next', 'luggage', 'carts']"
25372.jpg,8 1 3,"['bunch', 'fruits', 'vegetables', 'side', 'road', 'blue', 'truck', 'background']"
25373.jpg,1 10,"['two', 'guys', 'talking', 'front', 'building']"
25374.jpg,3,"['herd', 'sheep', 'inside', 'pen']"
25375.jpg,8 1 3,"['cement', 'mixer', 'pouring', 'cement', 'construction', 'site']"
25376.jpg,1 15,"['crowd', 'people', 'riding', 'skis', 'snowboard', 'across', 'snow', 'covered', 'slope']"
25377.jpg,8 1 3,"['man', 'standing', 'yard', 'holding', 'surfboard']"
25378.jpg,1 2 6,"['bike', 'next', 'fence', 'city', 'street']"
25379.jpg,1,"['couple', 'people', 'beach', 'flying', 'kite']"
25380.jpg,1 18,"['man', 'kneeling', 'next', 'big', 'black', 'dog']"
25381.jpg,1,"['woman', 'sitting', 'couch', 'living', 'room']"
25382.jpg,1,"['man', 'eating', 'breakfast', 'consisting', 'eggs', 'pancakes', 'hash', 'browns', 'bacon']"
25383.jpg,9,"['three', 'different', 'boats', 'water', 'near', 'pier']"
25384.jpg,1,"['man', 'riding', 'skateboard', 'hand', 'rail']"
25385.jpg,1 4,"['man', 'riding', 'top', 'motorcycle', 'sky']"
25386.jpg,8 1 3 4,"['man', 'riding', 'motorcycle', 'american', 'flag', 'flying']"
25387.jpg,1,"['group', 'young', 'people', 'playing', 'game', 'frisbee']"
25388.jpg,1 15,"['man', 'riding', 'atop', 'elephant', 'elephant', 'plays', 'soccer', 'ball']"
25389.jpg,1 5 15,"['man', 'child', 'front', 'airplane']"
25390.jpg,1,"['view', 'downtown', 'metro', 'area', 'appears', 'foreign']"
25391.jpg,1 3 6 8 10,"['person', 'walking', 'city', 'street', 'near', 'traffic', 'light']"
25392.jpg,1 5 9,"['flying', 'object', 'many', 'rows', 'boats']"
25393.jpg,8 5,"['large', 'planes', 'sitting', 'together', 'runway']"
25394.jpg,1 3,"['man', 'two', 'men', 'standing', 'near', 'car']"
25395.jpg,1,"['cook', 'looks', 'camera', 'prepares', 'tray']"
25396.jpg,5,"['six', 'airplanes', 'formation', 'sky']"
25397.jpg,10,"['bunch', 'building', 'sit', 'town', 'part', 'city']"
25398.jpg,1 17,"['woman', 'sitting', 'couch', 'covered', 'blood', 'using', 'laptop']"
25399.jpg,1,"['baseball', 'player', 'standing', 'next', 'base']"
25400.jpg,3 14,"['parking', 'meter', 'graffiti']"
25401.jpg,3 6 7,"['large', 'city', 'bus', 'driving', 'street', 'tall', 'buildings']"
25402.jpg,1,"['man', 'standing', 'snow', 'skis']"
25403.jpg,1,"['animal', 'tamer', 'training', 'elephant', 'wild']"
25404.jpg,5,"['airplane', 'flying', 'air']"
25405.jpg,1,"['two', 'wine', 'glasses', 'sit', 'next', 'vase']"
25406.jpg,19,"['brown', 'white', 'horse', 'white', 'black', 'horse']"
25407.jpg,1,"['boy', 'smile', 'sitting', 'chair', 'teddy', 'bear']"
25408.jpg,1,"['female', 'tennis', 'player', 'waits', 'approaching', 'tennis', 'ball']"
25409.jpg,1 18,"['pair', 'people', 'run', 'dog', 'grass']"
25410.jpg,1,"['man', 'stands', 'beach', 'holding', 'surfboard']"
25411.jpg,1,"['man', 'standing', 'next', 'pile', 'bananas', 'display']"
25412.jpg,1 17,"['woman', 'black', 'dress', 'white', 'kitty', 'sitting', 'sofa']"
25413.jpg,1,"['young', 'man', 'laying', 'hammock', 'holding', 'black', 'umbrella']"
25414.jpg,10 3 6,"['view', 'city', 'intersection', 'inside', 'car']"
25415.jpg,1 18,"['dog', 'sitting', 'couch']"
25416.jpg,1,"['baseball', 'player', 'taking', 'swing', 'ball']"
25417.jpg,1,"['person', 'skiing', 'snow', 'covered', 'mountian']"
25418.jpg,1,"['man', 'wearing', 'burnt', 'orange', 'shirt', 'watching', 'tv']"
25419.jpg,16 1 18,"['people', 'meandering', 'thru', 'market', 'selling', 'birds', 'cages']"
25420.jpg,1,"['person', 'black', 'jacket', 'riding', 'snowboard', 'wooded', 'area']"
25421.jpg,1,"['man', 'woman', 'poses', 'next', 'christmas', 'tree']"
25422.jpg,17 1,"['cat', 'stands', 'chest', 'man', 'using', 'laptop']"
25423.jpg,8 1,"['man', 'taking', 'photo', 'vehicle', 'mirror']"
25424.jpg,7,"['train', 'parked', 'dirty', 'subway', 'station']"
25425.jpg,1,"['woman', 'standing', 'guy', 'holding', 'game', 'controllers', 'together']"
25426.jpg,1,"['pin', 'striped', 'suit', 'red', 'flower', 'lapel']"
25427.jpg,1,"['tv', 'man', 'woman', 'sitting', 'side', 'side']"
25428.jpg,1,"['two', 'women', 'standing', 'skis', 'snow']"
25429.jpg,15,"['park', 'benches', 'trees', 'water']"
25430.jpg,1,"['couple', 'men', 'posing', 'together', 'wearing', 'ties']"
25431.jpg,16 15,"['red', 'chested', 'bird', 'perched', 'wooden', 'seat', 'deck']"
25432.jpg,1,"['blonde', 'woman', 'using', 'cleaning', 'device', 'teeth']"
25433.jpg,1,"['mess', 'kitchen', 'boy', 'cleaning']"
25434.jpg,1 15,"['pretty', 'young', 'woman', 'sitting', 'bench', 'luggage']"
25435.jpg,1 4,"['two', 'teams', 'trying', 'kick', 'soccerball', 'outside']"
25436.jpg,19 1 3,"['police', 'officer', 'horse', 'street']"
25437.jpg,19,"['horse', 'standing', 'inside', 'archway', 'building']"
25438.jpg,1 2 3 4 6,"['passenger', 'bus', 'car', 'travelling', 'along', 'roadway']"
25439.jpg,13,"['red', 'stop', 'sign', 'green', 'street', 'sign']"
25440.jpg,1,"['television', 'remote', 'set', 'front', 'old', 'television']"
25441.jpg,1 3 4,"['police', 'officer', 'motorcycle', 'leading', 'parade']"
25442.jpg,1 6,"['group', 'people', 'sidewalk', 'buses', 'background']"
25443.jpg,1,"['newly', 'married', 'couple', 'cutting', 'wedding', 'cake']"
25444.jpg,1,"['two', 'elephants', 'trunks', 'raised', 'log', 'rail']"
25445.jpg,1,"['man', 'riding', 'surfboard', 'onto', 'wave']"
25446.jpg,1 3,"['tennis', 'player', 'black', 'dress', 'swinging', 'ball']"
25447.jpg,8 1 18 3,"['van', 'rust', 'dog', 'sitting', 'drivers', 'seat']"
25448.jpg,10 3,"['traffic', 'signals', 'signs', 'hanging', 'electrical', 'wires', 'trees', 'background']"
25449.jpg,8 1 10 3,"['man', 'standing', 'back', 'truck', 'truck', 'road']"
25450.jpg,3,"['white', 'bathroom', 'large', 'window']"
25451.jpg,10 3,"['city', 'street', 'night', 'bridge', 'going']"
25452.jpg,7,"['subway', 'train', 'approaching', 'platform', 'subway', 'station']"
25453.jpg,1,"['boy', 'surfboard', 'walking', 'bridge']"
25454.jpg,18,"['dog', 'jumping', 'air', 'tree']"
25455.jpg,18,"['white', 'puppy', 'standing', 'grass', 'next', 'blue', 'toy']"
25456.jpg,1,"['skier', 'grabbing', 'bottom', 'skis', 'air']"
25457.jpg,1 5,"['fighter', 'jet', 'display', 'old', 'buildings', 'background']"
25458.jpg,1,"['man', 'standing', 'next', 'boy', 'holding', 'teddy', 'bear']"
25459.jpg,18,"['dog', 'running', 'fenced', 'area', 'cows']"
25460.jpg,1,"['black', 'white', 'photograph', 'woman', 'laying', 'bed']"
25461.jpg,1 3,"['man', 'tie', 'grass', 'field']"
25462.jpg,9,"['marina', 'filled', 'lots', 'small', 'ships']"
25463.jpg,1 5,"['front', 'parked', 'airplane', 'station']"
25464.jpg,1,"['little', 'boy', 'sitting', 'table', 'plate', 'wrapped', 'hot', 'dogs']"
25465.jpg,4,"['motorcycle', 'spikes', 'wheels', 'display']"
25466.jpg,1,"['man', 'wearing', 'black', 'tennis', 'clothes', 'serving', 'tennis', 'ball', 'tennis', 'game']"
25467.jpg,1,"['man', 'moves', 'cart', 'fresh', 'bananas', 'outdoor', 'produce', 'market']"
25468.jpg,9,"['two', 'giraffe', 'snuggling', 'front', 'city', 'filled', 'tall', 'buildings']"
25469.jpg,1,"['young', 'chlid', 'holding', 'brown', 'teddy', 'bear', 'sitting', 'two', 'large', 'brown', 'teddy', 'bears']"
25470.jpg,1,"['man', 'standing', 'front', 'stove', 'cooking']"
25471.jpg,1 2 3 6 13,"['man', 'riding', 'bicycle', 'sidewalk']"
25472.jpg,1,"['surfer', 'wet', 'suit', 'rides', 'wave']"
25473.jpg,1 19,"['head', 'white', 'horse', 'beach', 'backdrop']"
25474.jpg,1 15,"['man', 'sunglasses', 'riding', 'skateboard']"
25475.jpg,3 7,"['train', 'yard', 'filled', 'lots', 'different', 'types', 'train', 'cars']"
25476.jpg,9,"['group', 'boats', 'long', 'poles', 'hanging', 'sides']"
25477.jpg,1 3 6 8 15,"['white', 'bus', 'parked', 'middle', 'parking', 'lot']"
25478.jpg,1,"['person', 'using', 'cell', 'phone', 'sky', 'background']"
25479.jpg,1,"['two', 'elephants', 'walking', 'together', 'street']"
25480.jpg,2,"['bike', 'parked', 'front', 'white', 'wall']"
25481.jpg,1,"['small', 'plate', 'different', 'variety', 'deserts']"
25482.jpg,3 6,"['red', 'two', 'story', 'bus', 'drives', 'street']"
25483.jpg,1 11,"['girl', 'pink', 'sweater', 'putting', 'blue', 'umbrella', 'yellow', 'fire', 'hydrant']"
25484.jpg,1,"['man', 'riding', 'skis', 'snow', 'covered', 'slope']"
25485.jpg,1,"['young', 'guy', 'pointing', 'wiimote', 'camera']"
25486.jpg,1 18,"['young', 'man', 'standing', 'living', 'room', 'holding', 'neck', 'ties']"
25487.jpg,1,"['man', 'walks', 'behind', 'children', 'playing', 'tee', 'ball']"
25488.jpg,1,"['man', 'burgundy', 'shirt', 'playing', 'wii', 'bowling']"
25489.jpg,18,"['blonde', 'dog', 'sleeping', 'bed']"
25490.jpg,1 3,"['boy', 'jumping', 'air', 'returning', 'serve', 'tennis', 'court']"
25491.jpg,1,"['close', 'person', 'playing', 'nintendo', 'wii']"
25492.jpg,1 15,"['group', 'young', 'boys', 'playing', 'game', 'baseball']"
25493.jpg,11,"['white', 'fire', 'hydrant', 'outside', 'building', 'mural']"
25494.jpg,13,"['intersection', 'suburban', 'area', 'four', 'way', 'stop', 'signs']"
25495.jpg,1 4,"['man', 'helmet', 'riding', 'dirt', 'bike']"
25496.jpg,1 13 6,"['yellow', 'blue', 'bus', 'going', 'street']"
25497.jpg,1,"['group', 'people', 'standing', 'tennis', 'court']"
25498.jpg,17,"['black', 'white', 'cat', 'peering', 'top', 'laptop']"
25499.jpg,1,"['person', 'holding', 'old', 'pocket', 'watch', 'hand']"
25500.jpg,1,"['person', 'holds', 'black', 'snowboard', 'says', 'source', 'head']"
25501.jpg,1,"['snowing', 'heavy', 'people', 'outside']"
25502.jpg,8 1 5,"['large', 'jet', 'airplane', 'getting', 'loaded', 'cargo']"
25503.jpg,7,"['red', 'passenger', 'train', 'traveling', 'wilderness', 'country']"
25504.jpg,9 1,"['cow', 'standing', 'patio', 'near', 'water']"
25505.jpg,5,"['large', 'passenger', 'jet', 'underneath', 'hybrid', 'plane', 'helicopter']"
25506.jpg,1,"['blond', 'girl', 'laying', 'red', 'couch']"
25507.jpg,1,"['boy', 'holding', 'baseball', 'waring', 'baseball', 'uniform']"
25508.jpg,19,"['horse', 'donkey', 'stand', 'fenced', 'field']"
25509.jpg,1,"['black', 'white', 'except', 'sign', 'permitting', 'bikes']"
25510.jpg,1 7,"['train', 'station', 'people', 'baggage']"
25511.jpg,10 3,"['street', 'sign', 'points', 'direction', 'interstate']"
25512.jpg,1,"['man', 'fitted', 'jeans', 'suspenders', 'tie', 'tattoos', 'arm']"
25513.jpg,9 1,"['sail', 'boat', 'making', 'way', 'water']"
25514.jpg,5,"['big', 'plane', 'flying', 'grey', 'sky']"
25515.jpg,17,"['black', 'white', 'cat', 'sleeping', 'top', 'tv', 'fish']"
25516.jpg,17,"['cat', 'sits', 'underneath', 'red', 'umbrella', 'floor']"
25517.jpg,1,"['person', 'sitting', 'next', 'stone', 'wall', 'holding', 'smart', 'phone']"
25518.jpg,16 1,"['messy', 'room', 'painted', 'green', 'debris', 'ground', 'birds', 'appear', 'room']"
25519.jpg,1 18 2,"['guy', 'dog', 'trying', 'climb', 'skateboard']"
25520.jpg,1,"['girl', 'stand', 'water', 'watching', 'kite']"
25521.jpg,1,"['man', 'standing', 'front', 'giant', 'cake']"
25522.jpg,1,"['white', 'sink', 'corner', 'grey', 'tiled', 'bathroom']"
25523.jpg,3 13,"['street', 'area', 'various', 'buildings', 'cars', 'around']"
25524.jpg,9,"['fleet', 'boats', 'beach', 'sitting', 'sandy', 'shore']"
25525.jpg,1,"['group', 'children', 'sitting', 'table', 'eating']"
25526.jpg,11,"['green', 'fire', 'hydrant', 'sitting', 'side', 'street']"
25527.jpg,1 18,"['number', 'dogs', 'eating', 'food', 'bowls', 'ground']"
25528.jpg,1 15,"['vendors', 'outdoor', 'material', 'goods', 'store']"
25529.jpg,1 4,"['older', 'gentleman', 'shown', 'sitting', 'motorcycle']"
25530.jpg,1 5,"['two', 'women', 'pose', 'front', 'parked', 'airplane']"
25531.jpg,8 1 3 19,"['two', 'people', 'riding', 'horses', 'city', 'street']"
25532.jpg,1,"['sports', 'field', 'covered', 'arched', 'ceiling']"
25533.jpg,1,"['american', 'soldier', 'feeding', 'ram', 'food']"
25534.jpg,8 1 10 3,"['flares', 'set', 'middle', 'street', 'causing', 'lot', 'smoke']"
25535.jpg,1,"['tennis', 'player', 'stretches', 'preperation', 'game']"
25536.jpg,1 18,"['woman', 'walking', 'dog', 'talks', 'cell', 'phone']"
25537.jpg,1,"['small', 'boy', 'siting', 'table', 'plate', 'pizza']"
25538.jpg,1,"['man', 'standing', 'snow', 'ski', 'poles']"
25539.jpg,1,"['person', 'surfing', 'wave', 'falling']"
25540.jpg,1,"['person', 'black', 'flip', 'flops', 'holds', 'doughnut']"
25541.jpg,1,"['man', 'elephant', 'crossing', 'body', 'water', 'trees', 'background']"
25542.jpg,1,"['triple', 'tray', 'various', 'doughnut', 'types']"
